,title,price,link
101,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 14"" (35.5cm) WUXGA-OLED 400Nits Thin & Light Laptop (16GB/1TB SSD/Win 11/MSO 21/FHD+IR Cam/1Yr ADP Free/3Mon Game Pass/Grey/1.4Kg), 83DA0049IN","76,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NTU0OTgwMzExOTc3OTQ6MTc1MTE0NDIwNjpzcF9idGY6MzAwMjQwNjU1ODUxNzMyOjowOjo&url=%2FLenovo-IdeaPad-WUXGA-OLED-400Nits-83DA0049IN%2Fdp%2FB0CSPG1TJZ%2Fref%3Dsr_1_150_sspa%3Fcrid%3D1YRU0X283B2X2%26dib%3DeyJ2IjoiMSJ9.IJEOcmm1Twtkd14ZzNyrzURwOl52_wqoXHAFQe2l7hdWEB9c3-BUinc2yxrNxdX7F-YWdohnXEjRgH4s-XAtMdr4GaQTpaZQy3Lnmg_bVbK8rcTmXItwQ4GxaGTqeZom1KJYWgtQVorU9uCB_Uo1qv0lWSIqAAE8AklUk3cpvPGWGYc4A5xne_-ArZDGS97Bt3SNlR9k4dCAfijaW5rs_fsNoRUB-eRq1aiY_fpQgaI.X_uy72b7WGeumXrkn3HX4fQdi9kDgl5cE_Fk7F-Xqhg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751144206%26sprefix%3Dlaptop%252Caps%252C257%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB
102,"Dell Inspiron 15-3530 Laptop - 15.6 inch FHD, 13th Gen Intel Core i7-1355U, 16GB DDR4 RAM, 512GB SSD, Backlit Keyboard, Windows 11 Home, Platinum Silver, 1.62 Kg, 1 Year Onsite Hardware Service","67,699",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1OTMxMTQ0NDc3MjAzMDQzOjE3NTExNDQyMTE6c3BfYXRmX25leHQ6MzAwNDg1MTg3OTMxNjMyOjowOjo&url=%2FDell-Inspiron-15-3530-Laptop-i7-1355U%2Fdp%2FB0DSFP9FCS%2Fref%3Dsr_1_145_sspa%3Fcrid%3D1YRU0X283B2X2%26dib%3DeyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751144211%26sprefix%3Dlaptop%252Caps%252C257%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=DUB
103,"Dell, Intel Core i5-1235U, 13th Gen, 16GB RAM, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, MS Office 21, Carbon Black, 1.69KG, Intel UHD Graphics, Spill Resistant KB, Thin & Light Laptop","49,761",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1OTMxMTQ0NDc3MjAzMDQzOjE3NTExNDQyMTE6c3BfYXRmX25leHQ6MzAwMjA4NTk0NTI3OTMyOjowOjo&url=%2FDell-15-Processor-Antivirus-Spill-Resistant%2Fdp%2FB0BQJ7WR2R%2Fref%3Dsr_1_146_sspa%3Fcrid%3D1YRU0X283B2X2%26dib%3DeyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751144211%26sprefix%3Dlaptop%252Caps%252C257%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=DUB
104,"ZEBRONICS Igloo 1, 2.0 USB Computer Speakers, 8 Watts, Multicolor LED, USB Powered, AUX, Volume Control Pod for PC, Laptops, Desktop",499,https://amazon.in//ZEBRONICS-Computer-Speakers-Multicolor-Powered/dp/B0DB29X1YX/ref=sr_1_147?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-147
105,"Acer Aspire 3 AMD Ryzen 3-7330U Processor Laptop with 39.62 cm (15.6"") Full HD LED-Backlit IPS Display (16 GB RAM/512 GB SSD/WiFi 6/AMD Radeon Graphics/Win11 Home/55Wh) A325-42 Pure Silver 1.79KG","31,990",https://amazon.in//Acer-Processor-LED-Backlit-Graphics-A325-42/dp/B0DVC9NXF2/ref=sr_1_148?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-148
106,"Gizga Essentials Universal Silicone Keyboard Protector Skin for 15.6 Inch Laptop |Keyboard Dust Cover | 15.6"" Keyguard (36.5 X 13.5 Cm)",99,https://amazon.in//Universal-Silicone-Keyboard-Protector-15-6-inch/dp/B00MFPCY5C/ref=sr_1_149?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-149
107,"ZEBRONICS TA210U, 4 in 1 Type-C to USB Hub, USB 3.0, 4 USB Ports, Speeds Upto 5 Gbps, Metal Body, for Mac | Laptops",199,https://amazon.in//ZEBRONICS-TA210U-Type-C-Speeds-Laptops/dp/B0F8J9K5H3/ref=sr_1_150?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-150
108,GadgetBite Magnetic Laptop Mobile Holder for Home Office Outdoor Compatible with Magsafe MacBook Mobile Stand for iPhone 16 15 14 13 12 Series (Silver),799,https://amazon.in//GadgetBite-Magnetic-Outdoor-Compatible-Magsafe/dp/B0F23TRGC2/ref=sr_1_151?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-151
109,"Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter, 3 yrs Warranty (ISI Certified, 1 meter /3.3 Feet)",199,https://amazon.in//Gizga-Essentials-Laptop-Adapter-Certified/dp/B01IOZUHRS/ref=sr_1_152?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-152
110,"Dyazo Office Protective Laptop Sleeve | Laptop Case Cover With Handle for All 15 Inch To 15 .6"" (39.6 cm) Laptops, Notebooks (Blue)",299,https://amazon.in//Dyazo-Office-Protective-Laptops-Notebooks/dp/B09BFTHSBN/ref=sr_1_153?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-153
111,"HP 15, AMD Ryzen 3 7320U Laptop (8GB LPDDR5, 512GB SSD) Anti-Glare, Micro-Edge, 15.6""/39.6cm,FHD, Win 11, Silver, 1.59kg, AMD Radeon Graphics, 1080p HD Camera, fc0154AU","30,290",https://amazon.in//HP-Laptop-15-6-inch-Graphics-fc0154AU/dp/B0D3HG5CMG/ref=sr_1_3?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.cKydVAsXzEZwTyTDDJJv6rve1wTn7SMIs1YN_5EyrlVezkj-DWLO3RJqPbW47Tjgo_bx-JlID2J8oMZj8_lqQPnEak4MXngqvlvHAhHYzx0sS5ao7xEdZ1MBRFGGq-ki9Po8KYoRWBH68GAUs1JCf8K9F0MIihTsa86E18yN_TR3bZKokUPmPqZoSL9FUZ3R7nDVillx6gTjhM8zMhzNIeW2iHZoViXt5aSLbJQ-ED4.tMCMO0V0u-eDxKU6_Hrf7g0E0q2H9jCwebGJDATHqiI&dib_tag=se&keywords=laptop&qid=1751144166&sprefix=laptop%2Caps%2C257&sr=8-3
112,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/256 GB SSD/Win11 Home/38 WHR/HD Webcam) A324-45 with 35.56 cm (14"") HD Display, Pure Silver, 1.3 KG","21,490",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A324-45/dp/B0D7PSYS6B/ref=sr_1_16?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.cKydVAsXzEZwTyTDDJJv6rve1wTn7SMIs1YN_5EyrlVezkj-DWLO3RJqPbW47Tjgo_bx-JlID2J8oMZj8_lqQPnEak4MXngqvlvHAhHYzx0sS5ao7xEdZ1MBRFGGq-ki9Po8KYoRWBH68GAUs1JCf8K9F0MIihTsa86E18yN_TR3bZKokUPmPqZoSL9FUZ3R7nDVillx6gTjhM8zMhzNIeW2iHZoViXt5aSLbJQ-ED4.tMCMO0V0u-eDxKU6_Hrf7g0E0q2H9jCwebGJDATHqiI&dib_tag=se&keywords=laptop&qid=1751144166&sprefix=laptop%2Caps%2C257&sr=8-16
113,"PLIXIO Adjustable Laptop Stand with 360Â° Rotating Base Tabletop Ergonomic Foldable Portable Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Sliver)","2,298",https://amazon.in//PLIXIO-Adjustable-Rotating-Ergonomic-Compatible/dp/B0C9J63G2F/ref=sr_1_154?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-154
114,"Lenovo IdeaPad Slim 5 Snapdragon X Plus X1P-42-100, Copilot+ AI PC (Qualcomm Adreno iGPU/45TOPS/16GB RAM/1TB SSD/WUXGA IPS Display/14(35.5cm)/Win 11/MS Office 2021/Grey/1.89Kg), 83HL0035IN AI Laptop","60,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1OTMxMTQ0NDc3MjAzMDQzOjE3NTExNDQyMTE6c3BfbXRmOjMwMDU3ODQ1NjI3NzYzMjo6MDo6&url=%2FLenovo-Snapdragon-X1P-42-100-Qualcomm-83HL0035IN%2Fdp%2FB0DRVXHSLJ%2Fref%3Dsr_1_155_sspa%3Fcrid%3D1YRU0X283B2X2%26dib%3DeyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751144211%26sprefix%3Dlaptop%252Caps%252C257%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
115,"ASUS Vivobook S16,13th Gen,Intel Core i5-13420H,Metallic Design Laptop(Intel UHD iGPU/16GB RAM/512GB SSD/FHD+/16""/144Hz/Windows 11/M365 Basic(1Year)*/Office Home 2024/Cool Silver/1.7Kg)S3607VA-RP059WS","69,990",https://amazon.in/https://www.amazon.in/b?node=13837079031
116,"Tukzer Foldable Laptop & Tablet Stand Riser for Laptop/MacBook/Notebook Up to 15.6-Inches, with Multi-Angle Adjustment, Lightweight & Ergonomically Designed (Black)",299,https://amazon.in//Tukzer-Foldable-Ventilation-Compatible-15-6-inches/dp/B08KHHV4KV/ref=sr_1_157?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-157
117,"ARZOPA 15.6'' FHD 1080P Portable Monitor with Kickstand,60Hz Ultra-Slim Portable Laptop Monitor with Speaker- IPS Eye Care Display for PC, MacBook, Mobile, Xbox, PS5 - USB C & HDMI Connectivity","12,699",https://amazon.in//ARZOPA-Portable-Monitor-15-6-1080P/dp/B0CRKGCSGF/ref=sr_1_158?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-158
118,"ANCIARY Full Laptop Skin Bubble-Free HD Quality Sticker for Laptops Upto 15.6"" Compatible with Apple/Dell/HP/Lenovo/Acer/Asus/Sony (Dustproof|Waterproof|Scratchproof|Reusable)-Panda ANM FL",247,https://amazon.in//ANCIARY-Bubble-Free-Compatible-Scratchproof-ANM/dp/B0D73W27Y2/ref=sr_1_159?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-159
119,"Dell JDCXX,K257C 1 Port 240V 3 Pin Power Chord for Laptops - Black",245,https://amazon.in//Dell-K257C-Laptop-Power-Chord/dp/B01GTQ93ZQ/ref=sr_1_160?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-160
120,"ZEBRONICS Zeb-Jaguar Wireless Mouse, 2.4GHz with USB Nano Receiver, High Precision Optical Tracking, 4 Buttons, Plug & Play, Ambidextrous, for PC/Mac/Laptop (Light Blue+Grey)",299,https://amazon.in//Zebronics-Zeb-Jaguar-Light-Blue-Grey/dp/B098K1439N/ref=sr_1_162?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-162
121,"ANCIARY Full Laptop Skin Bubble-Free HD Quality Sticker for Laptops Upto 15.6"" Compatible with Apple/Dell/HP/Lenovo/Acer/Asus/Sony (Dustproof|Waterproof|Scratchproof|Reusable) - Think DIF FL3",248,https://amazon.in//ANCIARY-Bubble-Free-Compatible-Waterproof-Scratchproof/dp/B0CLXTVNFJ/ref=sr_1_163?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-163
122,"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD, 14""/35.5cm, Windows 11, MS Office Home 2024, Grey, 1.37Kg, 83EQ0072IN, Alexa Built-in, 3 mon. Game Pass Laptop","48,990",https://amazon.in//Lenovo-IdeaPad-i5-12450H-Windows-83EQ0072IN/dp/B0DP7BZ8FD/ref=sr_1_17?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.cKydVAsXzEZwTyTDDJJv6rve1wTn7SMIs1YN_5EyrlVezkj-DWLO3RJqPbW47Tjgo_bx-JlID2J8oMZj8_lqQPnEak4MXngqvlvHAhHYzx0sS5ao7xEdZ1MBRFGGq-ki9Po8KYoRWBH68GAUs1JCf8K9F0MIihTsa86E18yN_TR3bZKokUPmPqZoSL9FUZ3R7nDVillx6gTjhM8zMhzNIeW2iHZoViXt5aSLbJQ-ED4.tMCMO0V0u-eDxKU6_Hrf7g0E0q2H9jCwebGJDATHqiI&dib_tag=se&keywords=laptop&qid=1751144166&sprefix=laptop%2Caps%2C257&sr=8-17
123,"Dyazo Foldable Laptop Stand with 360Â° Rotating Base | Multi-Angle & Height Adjustable Design | Carbon Steel Build with Non-Slip Pads | Compatible with MacBook, Dell, HP & Laptops Upto 15.6 inch (Grey)",899,https://amazon.in//Dyazo-Foldable-Multi-Angle-Adjustable-Compatible/dp/B0DJJVJCF3/ref=sr_1_164?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o&dib_tag=se&keywords=laptop&qid=1751144211&sprefix=laptop%2Caps%2C257&sr=8-164
124,"Lenovo Smartchoice IdeaPad Slim 3 13th Gen Intel Core i3-1315U 15.6 inch (39.6cm) FHD Laptop (8GB RAM/512GB SSD/Windows 11/Office Home 2024/Alexa Built-in/1Yr ADP Free/Grey/1.6Kg), 82X700F0IN","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1OTMxMTQ0NDc3MjAzMDQzOjE3NTExNDQyMTE6c3BfYnRmOjMwMDU1MTU2MzY1NDkzMjo6MDo6&url=%2FLenovo-Smartchoice-IdeaPad-i3-1315U-82X700F0IN%2Fdp%2FB0F2152TZL%2Fref%3Dsr_1_165_sspa%3Fcrid%3D1YRU0X283B2X2%26dib%3DeyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751144211%26sprefix%3Dlaptop%252Caps%252C257%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB
125,"acer Professional 14, AMD Ryzen 3-7330U, 16GB RAM, 512GB SSD, 14"" Full HD,UHD Graphics, Premium Metal Body, Windows 11 Pro, MSO 21, 1.34KG, Travel Lite, TL14-42M, Light Laptop","32,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1OTMxMTQ0NDc3MjAzMDQzOjE3NTExNDQyMTE6c3BfYnRmOjMwMDU5NjE2NTU4MjIzMjo6MDo6&url=%2Facer-Professional-3-7330U-Graphics-TL14-42M%2Fdp%2FB0F6MY3GDD%2Fref%3Dsr_1_166_sspa%3Fcrid%3D1YRU0X283B2X2%26dib%3DeyJ2IjoiMSJ9.3UbD0Wi5RDvg11wKqo62hzVrSZt3FTT-L2rl3nFrFGbtB768Gb092xzvnYKaAqaUYEGGNxLMWdYstn5ggF7DuaUQjA-75bjRIVDLzJqiAIunyHUsGER-p2lN9-aKVjHVeVLFSpS4ne64PiTeeBZ9mcWTUs5_eTta8shYFpNwFTrTtjawL5Uh-aLuJmzEc-cTUvIayIeOzjF14Ni252GD0Lduyj029vHhNt_I-ocKWKM.tBrqYCYW97uElSkax3xOfgdxo13FmC_H7QSLoGzBJ1o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751144211%26sprefix%3Dlaptop%252Caps%252C257%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB
